จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,พรรคการเมือง,คะแนน
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,35,พรรครักชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,37,พรรคภูมิใจไทย,37.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,42,พรรคกล้าธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,43,พรรคพลังประชารัฐ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,45,พรรคเป็นธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,46,พรรคประชาชน,52.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,47,พรรคประชาไทย,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,48,พรรคไทยสร้างไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,49,พรรคไทยก้าวใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,51,พรรคพร้อม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,53,พรรคไทยพิทักษ์ธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,55,พรรคไทยรวมไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,56,พรรคเพื่อบ้านเมือง,2.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,15,9.0,571.0,393.0,560.0,393,351,27,15.0,167.0,57,พรรคพลังไทยรักชาติ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,1,พรรคไทยทรัพย์ทวี,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,2,พรรคเพื่อชาติไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,3,พรรคใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,4,พรรคมิติใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,5,พรรครวมใจไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,6,พรรครวมไทยสร้างชาติ,3.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,7,พรรคพลวัต,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,8,พรรคประชาธิปไตยใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,9,พรรคเพื่อไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,10,พรรคทางเลือกใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,11,พรรคเศรษฐกิจ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,12,พรรคเสรีรวมไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,13,พรรครวมพลังประชาชน,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,16,พรรคพลังเพื่อไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,17,พรรคไทยชนะ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,19,พรรคสังคมประชาธิปไตย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,21,พรรคไทรวมพลัง,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,22,พรรคก้าวอิสระ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,23,พรรคปวงชนไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,25,พรรคเพื่อชีวิตใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,26,พรรคคลองไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,27,พรรคประชาธิปัตย์,49.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,28,พรรคไทยก้าวหน้า,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,29,พรรคไทยภักดี,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,31,พรรคประชากรไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,32,พรรคครูไทยเพื่อประชาชน,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,33,พรรคประชาชาติ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,34,พรรคสร้างอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,35,พรรครักชาติ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,37,พรรคภูมิใจไทย,5.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,42,พรรคกล้าธรรม,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,43,พรรคพลังประชารัฐ,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,ตำบลคลองกระบือ,ปากพนัง,1,1.0,108.0,60.0,120.0,60,59,1,0.0,60.0,45,พรรคเป็นธรรม,0.0
